doc_id,url,title,clean_text,type,word_count,provision_ref,provision_date,type_code,label,text
COBS_1071,https://www.handbook.fca.org.uk/handbook/COBS/20/,COBS 20.2.33,"(1) If a firm , or a connected person , provides support to a with-profits fund (for example, by a contingent loan), no reliance should be placed on that support when the firm assesses the with-profits fund's financial position unless there are clear and unambiguous criteria governing any repayment obligations to the support provider. (2) The degree of reliance placed on that support should depend on the subordination of the support to the fair treatment of with-profits policyholders and clarification of what fair treatment means in various circumstances. For a realistic basis life firm this would normally be evidenced by the liability for such support being capable, under stress, of a progressively lower valuation in the future policy-related liabilities .",Guidance,120,COBS 20.2.33,01/11/2007,G,1,"(1) If a firm , or a connected person , provides support to a with-profits fund (for example, by a contingent loan), no reliance should be placed on that support when the firm assesses the with-profits fund's financial position unless there are clear and unambiguous criteria governing any repayment obligations to the support provider. (2) The degree of reliance placed on that support should depend on the subordination of the support to the fair treatment of with-profits policyholders and clarification of what fair treatment means in various circumstances. For a realistic basis life firm this would normally be evidenced by the liability for such support being capable, under stress, of a progressively lower valuation in the future policy-related liabilities ."
COBS_0561,https://www.handbook.fca.org.uk/handbook/COBS/15/,COBS 15.3.3,"The firm should accept any indication that the consumer wishes to cancel as long as it satisfies the conditions for notification. In the event of any dispute, unless there is clear written evidence to the contrary, the firm should treat the date cited by the consumer as the date when the notification was dispatched. Record keeping",Guidance,56,COBS 15.3.3,01/11/2007,G,1,"The firm should accept any indication that the consumer wishes to cancel as long as it satisfies the conditions for notification. In the event of any dispute, unless there is clear written evidence to the contrary, the firm should treat the date cited by the consumer as the date when the notification was dispatched. Record keeping"
COBS_0466,https://www.handbook.fca.org.uk/handbook/COBS/12/,COBS 12.2.21B,"(1) For the purposes of COBS 12.2.21R(1)(b) : (a) exceptional circumstances in which financial analysts and other persons connected with the firm who are involved in the production of investment research may, with prior written approval, undertake personal transactions in instruments to which the research relates should include those circumstances where, for personal reasons relating to financial hardship, the financial analyst or other person is required to liquidate a position; and (b) current recommendations should be considered to be those contained in investment research which have not been withdrawn and which have not lapsed. (2) For the purposes of COBS 12.2.21R(1)(c) , persons whose responsibilities or business interests may reasonably be considered to conflict with the interests of the persons to whom investment research is disseminated should include corporate finance personnel and persons involved in sales and trading on behalf of clients or the firm . (3) For the purposes of COBS 12.2.21R(1)(d) , fees, commissions and monetary or non-monetary benefits received by the firm providing investment research from any third party should only be acceptable when they are provided in accordance with COBS 2.3A .",Guidance,186,COBS 12.2.21B,23/10/2025,G,1,"(1) For the purposes of COBS 12.2.21R(1)(b) : (a) exceptional circumstances in which financial analysts and other persons connected with the firm who are involved in the production of investment research may, with prior written approval, undertake personal transactions in instruments to which the research relates should include those circumstances where, for personal reasons relating to financial hardship, the financial analyst or other person is required to liquidate a position; and (b) current recommendations should be considered to be those contained in investment research which have not been withdrawn and which have not lapsed. (2) For the purposes of COBS 12.2.21R(1)(c) , persons whose responsibilities or business interests may reasonably be considered to conflict with the interests of the persons to whom investment research is disseminated should include corporate finance personnel and persons involved in sales and trading on behalf of clients or the firm . (3) For the purposes of COBS 12.2.21R(1)(d) , fees, commissions and monetary or non-monetary benefits received by the firm providing investment research from any third party should only be acceptable when they are provided in accordance with COBS 2.3A ."
COBS_0636,https://www.handbook.fca.org.uk/handbook/COBS/18/,COBS 18.2.5,"COBS applies as set out in the table to firms in respect of activities referred to in the general application rule related to: (1) commodity futures ; or (2) commodity options ; or (3) contracts for differences related to an underlying commodity ; or (4) other futures or contracts for differences which are not related to commodities , financial instruments or cash; which is not MiFID or equivalent third country business and energy market activity or oil market activity . Application of COBS to other non-MiFID business related to commodity derivative instruments All of COBS applies, except COBS 18.2.6 R to COBS 18.2.9 E applies instead of COBS 11.2 (Best execution) Best execution for other non-MIFID business related to commodity and exotic derivative instruments",Rule,124,COBS 18.2.5,01/11/2007,R,0,"COBS applies as set out in the table to firms in respect of activities referred to in the general application rule related to: (1) commodity futures ; or (2) commodity options ; or (3) contracts for differences related to an underlying commodity ; or (4) other futures or contracts for differences which are not related to commodities , financial instruments or cash; which is not MiFID or equivalent third country business and energy market activity or oil market activity . Application of COBS to other non-MiFID business related to commodity derivative instruments All of COBS applies, except COBS 18.2.6 R to COBS 18.2.9 E applies instead of COBS 11.2 (Best execution) Best execution for other non-MIFID business related to commodity and exotic derivative instruments"
COBS_0555,https://www.handbook.fca.org.uk/handbook/COBS/15/,COBS 15.2.2,"(1) If the same transaction attracts more than one right to cancel, the firm should apply the longest cancellation period applicable. (2) A firm may provide longer or additional cancellation rights voluntarily, but if it does these should be on terms at least as favourable to the consumer as those in this chapter, unless the differences are clearly explained. (3) If the right to cancel applies to a wrapper or pension wrapper and underlying investments, the firm may give the consumer the option of cancelling individual components separately if it wishes. Start of cancellation period",Guidance,95,COBS 15.2.2,01/11/2007,G,1,"(1) If the same transaction attracts more than one right to cancel, the firm should apply the longest cancellation period applicable. (2) A firm may provide longer or additional cancellation rights voluntarily, but if it does these should be on terms at least as favourable to the consumer as those in this chapter, unless the differences are clearly explained. (3) If the right to cancel applies to a wrapper or pension wrapper and underlying investments, the firm may give the consumer the option of cancelling individual components separately if it wishes. Start of cancellation period"
COBS_0293,https://www.handbook.fca.org.uk/handbook/COBS/7/,COBS 7.4.2,"(1) A firm must communicate information to a client using any of the following: (a) paper; or (b) a durable medium other than paper; or (c) a website (where it does not constitute a durable medium ) where the website conditions are satisfied. (2) The firm must communicate the information in (1): (a) in a clear and accurate manner, comprehensible to the client ; (b) in an official language of the State of the commitment or in any other language agreed by the parties; and (c) free of charge. [ Note: article 23(1), (2), (4) and (5) of the IDD ]",Rule,101,COBS 7.4.2,01/10/2018,R,0,"(1) A firm must communicate information to a client using any of the following: (a) paper; or (b) a durable medium other than paper; or (c) a website (where it does not constitute a durable medium ) where the website conditions are satisfied. (2) The firm must communicate the information in (1): (a) in a clear and accurate manner, comprehensible to the client ; (b) in an official language of the State of the commitment or in any other language agreed by the parties; and (c) free of charge. [ Note: article 23(1), (2), (4) and (5) of the IDD ]"
COBS_1093,https://www.handbook.fca.org.uk/handbook/COBS/20/,COBS 20.2.49,"A firm must ensure that every policyholder that may be affected by the proposed reattribution is sent appropriate and timely information about: (1) the reattribution process, including the role of the policyholder advocate , the independent expert or reattribution expert , as the case may be, and other individuals appointed to perform particular functions; (2) the reattribution proposals and how they affect the relevant policyholders , including an explanation of any benefits they are likely to receive and the rights and interests that they are likely to be asked to give up; (3) the policyholder advocate's views on the reattribution proposals and any benefits the relevant policyholders are likely to receive and the rights and interests that they are likely to be asked to give up; and (4) the outcome of the negotiations between the firm and the policyholder advocate about the benefits that will be offered to relevant with-profits policyholders , in exchange for the rights and interests that they will be asked to give up.",Rule,167,COBS 20.2.49,01/11/2007,R,0,"A firm must ensure that every policyholder that may be affected by the proposed reattribution is sent appropriate and timely information about: (1) the reattribution process, including the role of the policyholder advocate , the independent expert or reattribution expert , as the case may be, and other individuals appointed to perform particular functions; (2) the reattribution proposals and how they affect the relevant policyholders , including an explanation of any benefits they are likely to receive and the rights and interests that they are likely to be asked to give up; (3) the policyholder advocate's views on the reattribution proposals and any benefits the relevant policyholders are likely to receive and the rights and interests that they are likely to be asked to give up; and (4) the outcome of the negotiations between the firm and the policyholder advocate about the benefits that will be offered to relevant with-profits policyholders , in exchange for the rights and interests that they will be asked to give up."
COBS_0634,https://www.handbook.fca.org.uk/handbook/COBS/18/,COBS 18.2.3,"Only the COBS provisions in the table apply to energy market activity or oil market activity carried on by a firm which is not: (1) MiFID or equivalent third country business ; or (2) energy market activity or oil market activity set out in COBS 18.2.4 R . COBS Description 1 Application 2.1.1 Acting honestly, fairly and professionally 2.4 Agent as client and reliance on others 3 Client categorisation 4 Communication to clients including financial promotions, but only in relation to communicating or approving a financial promotion 5.2 E-commerce 12 Investment research and non-independent research 16.2 Occasional reporting Energy market activity and oil market activity - dealings with or through authorised persons",Rule,112,COBS 18.2.3,03/01/2018,R,0,"Only the COBS provisions in the table apply to energy market activity or oil market activity carried on by a firm which is not: (1) MiFID or equivalent third country business ; or (2) energy market activity or oil market activity set out in COBS 18.2.4 R . COBS Description 1 Application 2.1.1 Acting honestly, fairly and professionally 2.4 Agent as client and reliance on others 3 Client categorisation 4 Communication to clients including financial promotions, but only in relation to communicating or approving a financial promotion 5.2 E-commerce 12 Investment research and non-independent research 16.2 Occasional reporting Energy market activity and oil market activity - dealings with or through authorised persons"
COBS_0544,https://www.handbook.fca.org.uk/handbook/COBS/14/,COBS 14.3.9,"(1) The information to be provided in accordance with the rules in this section must be provided in good time before a firm carries on designated investment business with or for a retail client . (2) A firm may provide that information immediately after it begins to carry on that business if: (a) the firm was unable to comply with (1) because, at the request of the client , the agreement was concluded using a means of distance communication which prevented the firm from complying with that rule ; and (b) in any case where the rule on voice telephony communications ( COBS 5.1.12 R ) does not otherwise apply, the firm complies with that rule as if the client was a consumer . Keeping the client up-to-date",Rule,128,COBS 14.3.9,03/01/2018,R,0,"(1) The information to be provided in accordance with the rules in this section must be provided in good time before a firm carries on designated investment business with or for a retail client . (2) A firm may provide that information immediately after it begins to carry on that business if: (a) the firm was unable to comply with (1) because, at the request of the client , the agreement was concluded using a means of distance communication which prevented the firm from complying with that rule ; and (b) in any case where the rule on voice telephony communications ( COBS 5.1.12 R ) does not otherwise apply, the firm complies with that rule as if the client was a consumer . Keeping the client up-to-date"
COBS_0319,https://www.handbook.fca.org.uk/handbook/COBS/9/,COBS 9.3.1,"(1) A transaction may be unsuitable for a client because of the risks of the designated investments involved, the type of transaction, the characteristics of the order or the frequency of the trading. (2) In the case of managing investments , a transaction might also be unsuitable if it would result in an unsuitable portfolio. [deleted] Churning and switching",Guidance,59,COBS 9.3.1,03/01/2018,G,1,"(1) A transaction may be unsuitable for a client because of the risks of the designated investments involved, the type of transaction, the characteristics of the order or the frequency of the trading. (2) In the case of managing investments , a transaction might also be unsuitable if it would result in an unsuitable portfolio.  Churning and switching"
COBS_0106,https://www.handbook.fca.org.uk/handbook/COBS/3/,COBS 3.7.3B,"(1) If an eligible counterparty requests re-categorisation as a client that benefits from a higher degree of investor protection, a firm must require that the request: (a) be made in writing; and (b) indicate whether the treatment as retail client or professional client refers to one or more services or transactions, or one or more types of transaction or product. (2) If an eligible counterparty makes the request in (1) , but does not expressly request treatment as a retail client , the firm must treat that eligible counterparty as a professional client . (3) If the eligible counterparty expressly requests treatment as a retail client , the firm must treat the eligible counterparty as a retail client , applying COBS 3.7.1R , COBS 3.7.2G and COBS 3.7.5R .",Rule,129,COBS 3.7.3B,23/10/2025,R,0,"(1) If an eligible counterparty requests re-categorisation as a client that benefits from a higher degree of investor protection, a firm must require that the request: (a) be made in writing; and (b) indicate whether the treatment as retail client or professional client refers to one or more services or transactions, or one or more types of transaction or product. (2) If an eligible counterparty makes the request in (1) , but does not expressly request treatment as a retail client , the firm must treat that eligible counterparty as a professional client . (3) If the eligible counterparty expressly requests treatment as a retail client , the firm must treat the eligible counterparty as a retail client , applying COBS 3.7.1R , COBS 3.7.2G and COBS 3.7.5R ."
COBS_1090,https://www.handbook.fca.org.uk/handbook/COBS/20/,COBS 20.2.46,"A firm may include, within the policyholder advocate's terms of appointment, arrangements for the policyholder advocate to be indemnified in respect of certain claims that may be made against him in connection with the performance of his functions. If such indemnity is included, it should not include protection against any liability arising from acts of bad faith. Process for reattribution of inherited estates: Reattribution expert",Guidance,65,COBS 20.2.46,01/11/2007,G,1,"A firm may include, within the policyholder advocate's terms of appointment, arrangements for the policyholder advocate to be indemnified in respect of certain claims that may be made against him in connection with the performance of his functions. If such indemnity is included, it should not include protection against any liability arising from acts of bad faith. Process for reattribution of inherited estates: Reattribution expert"
COBS_0524,https://www.handbook.fca.org.uk/handbook/COBS/14/,COBS 14.2.9A,"For the purposes of the provision rules in relation to a key investor information document or a NURS-KII document , a firm : (1) may satisfy the requirement to provide the document to the investor by providing it to a person who has written authority to make investment decisions on that investor s behalf; and (2) is not required to consider as a new transaction: (a) a subscription to units in a UCITS scheme , an EEA UCITS scheme or a KII-compliant NURS in which the client already holds units ; or (b) a series of connected transactions undertaken as the consequence of a single investment decision; or (c) a decision by the client to switch from one class of units to another in the same scheme ; if an up-to-date version of the key investor information document or NURS-KII document for the scheme or the relevant class of units has already been provided to that client . [ Note: article 80 of the UCITS Directive ]",Rule,167,COBS 14.2.9A,01/01/2018,R,0,"For the purposes of the provision rules in relation to a key investor information document or a NURS-KII document , a firm : (1) may satisfy the requirement to provide the document to the investor by providing it to a person who has written authority to make investment decisions on that investor s behalf; and (2) is not required to consider as a new transaction: (a) a subscription to units in a UCITS scheme , an EEA UCITS scheme or a KII-compliant NURS in which the client already holds units ; or (b) a series of connected transactions undertaken as the consequence of a single investment decision; or (c) a decision by the client to switch from one class of units to another in the same scheme ; if an up-to-date version of the key investor information document or NURS-KII document for the scheme or the relevant class of units has already been provided to that client . [ Note: article 80 of the UCITS Directive ]"
COBS_0502,https://www.handbook.fca.org.uk/handbook/COBS/13/,COBS 13.5.2,(1) A firm that communicates a projection for a packaged product which falls within (2) must ensure that the projection is either a standardised deterministic projection or a stochastic projection in accordance with COBS 13 Annex 2 . (2) This rule applies to a packaged product which is: (a) not a financial instrument or an in-force packaged product ; and (b) either: (i) a non- PRIIP packaged product for which a key features illustration is not required to be provided; or (ii) a PRIIP where the projection is not in the key information document .,Rule,95,COBS 13.5.2,01/01/2018,R,0,(1) A firm that communicates a projection for a packaged product which falls within (2) must ensure that the projection is either a standardised deterministic projection or a stochastic projection in accordance with COBS 13 Annex 2 . (2) This rule applies to a packaged product which is: (a) not a financial instrument or an in-force packaged product ; and (b) either: (i) a non- PRIIP packaged product for which a key features illustration is not required to be provided; or (ii) a PRIIP where the projection is not in the key information document .
COBS_0445,https://www.handbook.fca.org.uk/handbook/COBS/11/,COBS 11.4.3A,A client limit order in respect of shares admitted to trading on a regulated market or traded on a trading venue which have not been immediately executed under prevailing market conditions as referred to in COBS 11.4.1R is considered available to the public when the investment firm has submitted the order for execution to a regulated market or a MTF or the order has been published by a person authorised to provide data reporting services under the DRS Regulations and can be easily executed as soon as market conditions allow.,Rule,90,COBS 11.4.3A,23/10/2025,R,0,A client limit order in respect of shares admitted to trading on a regulated market or traded on a trading venue which have not been immediately executed under prevailing market conditions as referred to in COBS 11.4.1R is considered available to the public when the investment firm has submitted the order for execution to a regulated market or a MTF or the order has been published by a person authorised to provide data reporting services under the DRS Regulations and can be easily executed as soon as market conditions allow.
COBS_0525,https://www.handbook.fca.org.uk/handbook/COBS/14/,COBS 14.2.10,"(1) [deleted] (2) The FCA would regard a decision to subscribe to a regular monthly savings plan as a single investment decision for the purpose of COBS 14.2.9AR (2)(a) . However, a subsequent decision by the client to increase the amount of the regular contributions to be invested in units of a particular scheme or to direct the contributions to a different scheme , would in each case constitute a new transaction. Exception: successive operations",Guidance,75,COBS 14.2.10,01/01/2018,G,1,"(1)  (2) The FCA would regard a decision to subscribe to a regular monthly savings plan as a single investment decision for the purpose of COBS 14.2.9AR (2)(a) . However, a subsequent decision by the client to increase the amount of the regular contributions to be invested in units of a particular scheme or to direct the contributions to a different scheme , would in each case constitute a new transaction. Exception: successive operations"
COBS_0939,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.47,"A firm to which the record-keeping rules in SYSC 3 (Systems and controls) or SYSC 9 (Record-keeping) apply should maintain a record of its compliance with the requirements in this section including: (1) the number of advised and non-advised retail clients entering into drawdown arrangements with the firm ; (2) a record of how the firm determined, on reasonable grounds, that a retail client had received a personal recommendation , in accordance with COBS 19.10.10R(4) (where relevant); (3) the number of retail clients who chose each of the 3 options at step 1 of investment pathways ; (4) the number of retail clients who selected each investment pathway option at step 2; (5) the total number of retail clients who did not select an investment pathway option after step 2; (6) in relation to retail clients who did not select an investment pathway option after step 2, the number who: (a) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (b) moved sums or assets into drawdown but remained invested in their previous investments; (c) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected another investment offered by the firm . (7) the number of retail clients offered each pathway investment at step 3; (8) the number of retail clients who selected each pathway investment at step 3; (9) the total number of retail clients who did not select the pathway investment offered; (10) in relation to retail clients who did not select the pathway investment offered, the number who: (a) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (b) moved sums or assets into drawdown but remained invested in their previous investments; (c) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected another investment offered by the firm ; (d) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a pathway investment different to that offered by the firm in step 3; (11) where a firm refers retail clients to another firm s pathway investment at step 3: (a) the number of retail clients referred to another firm s pathway investment , broken down by pathway investment if more than one; (b) the number who transferred to that firm ; (c) the number who did not transfer to that firm ; (d) in relation to retail clients who did not transfer, the number who: (i) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (ii) moved sums or assets into drawdown but remained invested in their previous investments; (iii) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a non- pathway investment offered by the firm ; (iv) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a pathway investment that did not require transferring to another firm ; (12) where a pathway investment exempt firm refers retail clients to the MoneyHelper investment pathways comparison tool at step 3: (a) the number of retail clients directed to the MoneyHelper investment pathways comparison tool; (b) the numbers of those retail clients who then transferred to another firm ; (c) the number of retail clients who did not transfer to another firm ; (d) in relation to retail clients who did not transfer, the number who: (i) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (ii) moved sums or assets into drawdown but remained invested in their previous investments; (iii) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a non- pathway investment offered by the firm ; (13) the number of retail clients who received a cash warning pursuant to COBS 19.10.30R(2)(b) (initial cash warning); (14) the number of retail clients who received a cash warning pursuant to COBS 19.10.34R (ongoing cash warning); (15) in relation to retail clients who received an initial cash warning, the number of clients who did not receive an ongoing cash warning because: (a) they were no longer holding more than 50% of their drawdown fund in cash-like investments ; (b) they closed their drawdown fund or transferred to another firm ; (c) the firm assessed that the retail client was no longer non-advised; (16) evidence of how each retail client who received an initial cash warning made an active choice, in accordance with COBS 19.10.30R(2)(a) , to invest more than 50% of their drawdown fund in cash-like investments ; (17) the number of retail clients who received a warning pursuant to COBS 19.10.43R(1)(b) (initial warning on expiry of fixed-term fixed-income product); and (18) the number of retail clients who received a warning pursuant to COBS 19.10.43R(1)(c) (ongoing warning on expiry of fixed-term fixed-income product).",Guidance,834,COBS 19.10.47,01/12/2023,G,1,"A firm to which the record-keeping rules in SYSC 3 (Systems and controls) or SYSC 9 (Record-keeping) apply should maintain a record of its compliance with the requirements in this section including: (1) the number of advised and non-advised retail clients entering into drawdown arrangements with the firm ; (2) a record of how the firm determined, on reasonable grounds, that a retail client had received a personal recommendation , in accordance with COBS 19.10.10R(4) (where relevant); (3) the number of retail clients who chose each of the 3 options at step 1 of investment pathways ; (4) the number of retail clients who selected each investment pathway option at step 2; (5) the total number of retail clients who did not select an investment pathway option after step 2; (6) in relation to retail clients who did not select an investment pathway option after step 2, the number who: (a) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (b) moved sums or assets into drawdown but remained invested in their previous investments; (c) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected another investment offered by the firm . (7) the number of retail clients offered each pathway investment at step 3; (8) the number of retail clients who selected each pathway investment at step 3; (9) the total number of retail clients who did not select the pathway investment offered; (10) in relation to retail clients who did not select the pathway investment offered, the number who: (a) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (b) moved sums or assets into drawdown but remained invested in their previous investments; (c) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected another investment offered by the firm ; (d) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a pathway investment different to that offered by the firm in step 3; (11) where a firm refers retail clients to another firm s pathway investment at step 3: (a) the number of retail clients referred to another firm s pathway investment , broken down by pathway investment if more than one; (b) the number who transferred to that firm ; (c) the number who did not transfer to that firm ; (d) in relation to retail clients who did not transfer, the number who: (i) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (ii) moved sums or assets into drawdown but remained invested in their previous investments; (iii) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a non- pathway investment offered by the firm ; (iv) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a pathway investment that did not require transferring to another firm ; (12) where a pathway investment exempt firm refers retail clients to the MoneyHelper investment pathways comparison tool at step 3: (a) the number of retail clients directed to the MoneyHelper investment pathways comparison tool; (b) the numbers of those retail clients who then transferred to another firm ; (c) the number of retail clients who did not transfer to another firm ; (d) in relation to retail clients who did not transfer, the number who: (i) did not, as originally requested, move sums or assets into drawdown or transfer sum or assets already in drawdown; (ii) moved sums or assets into drawdown but remained invested in their previous investments; (iii) moved sums or assets into drawdown or transferred sum or assets already in drawdown, but selected a non- pathway investment offered by the firm ; (13) the number of retail clients who received a cash warning pursuant to COBS 19.10.30R(2)(b) (initial cash warning); (14) the number of retail clients who received a cash warning pursuant to COBS 19.10.34R (ongoing cash warning); (15) in relation to retail clients who received an initial cash warning, the number of clients who did not receive an ongoing cash warning because: (a) they were no longer holding more than 50% of their drawdown fund in cash-like investments ; (b) they closed their drawdown fund or transferred to another firm ; (c) the firm assessed that the retail client was no longer non-advised; (16) evidence of how each retail client who received an initial cash warning made an active choice, in accordance with COBS 19.10.30R(2)(a) , to invest more than 50% of their drawdown fund in cash-like investments ; (17) the number of retail clients who received a warning pursuant to COBS 19.10.43R(1)(b) (initial warning on expiry of fixed-term fixed-income product); and (18) the number of retail clients who received a warning pursuant to COBS 19.10.43R(1)(c) (ongoing warning on expiry of fixed-term fixed-income product)."
COBS_0048,https://www.handbook.fca.org.uk/handbook/COBS/2/,COBS 2.3.16B,"The guidance on reasonable non-monetary benefits in COBS 2.3.14G to COBS 2.3.16AG does not apply to a firm which: (1) makes personal recommendations to retail clients in relation to retail investment products , pension transfers , pension conversions , pension opt-outs or P2P agreements , and to which COBS 6.1A (Adviser charging and remuneration) applies; or (2) is a retail investment product provider, a platform service provider or a firm which is an operator of an electronic system in relation to lending to which COBS 6.1B (Retail investment product provider, operator of an electronic system relating to lending, and platform service provider requirements relating to adviser charging and remuneration) applies.",Rule,110,COBS 2.3.16B,01/10/2020,R,0,"The guidance on reasonable non-monetary benefits in COBS 2.3.14G to COBS 2.3.16AG does not apply to a firm which: (1) makes personal recommendations to retail clients in relation to retail investment products , pension transfers , pension conversions , pension opt-outs or P2P agreements , and to which COBS 6.1A (Adviser charging and remuneration) applies; or (2) is a retail investment product provider, a platform service provider or a firm which is an operator of an electronic system in relation to lending to which COBS 6.1B (Retail investment product provider, operator of an electronic system relating to lending, and platform service provider requirements relating to adviser charging and remuneration) applies."
COBS_0892,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.16,"(1) A firm must provide the pension annuity comparator information in a durable medium or make the information available on a website (where that does not constitute a durable medium ) that meets the website conditions . (2) If the requirement to provide the pension annuity comparator information arises during a telephone conversation with a retail client , a firm must: (a) orally provide the pension annuity comparator information over the telephone; (b) provide the pension annuity comparator information in a durable medium or make the information available on a website (where that does not constitute a durable medium ) that meets the website conditions ; and (c) conclude a sale of a pension annuity only if the retail client agrees to receiving the pension annuity comparator information referred to in (b) after the sale has been concluded. (3) If a firm provides the pension annuity comparator information on paper, it must use a single sheet of A4 paper. (4) The requirement in (3) to use a single sheet of paper does not apply if a retail client asks for the pension annuity comparator information to be provided in an accessible format and the fulfilment of that request will necessitate the use of more than a single sheet of A4 paper. COBS 19.10 Drawdown, investment pathways and cash warnings Definitions",Rule,220,COBS 19.9.16,01/03/2018,R,0,"(1) A firm must provide the pension annuity comparator information in a durable medium or make the information available on a website (where that does not constitute a durable medium ) that meets the website conditions . (2) If the requirement to provide the pension annuity comparator information arises during a telephone conversation with a retail client , a firm must: (a) orally provide the pension annuity comparator information over the telephone; (b) provide the pension annuity comparator information in a durable medium or make the information available on a website (where that does not constitute a durable medium ) that meets the website conditions ; and (c) conclude a sale of a pension annuity only if the retail client agrees to receiving the pension annuity comparator information referred to in (b) after the sale has been concluded. (3) If a firm provides the pension annuity comparator information on paper, it must use a single sheet of A4 paper. (4) The requirement in (3) to use a single sheet of paper does not apply if a retail client asks for the pension annuity comparator information to be provided in an accessible format and the fulfilment of that request will necessitate the use of more than a single sheet of A4 paper. COBS 19.10 Drawdown, investment pathways and cash warnings Definitions"
COBS_0185,https://www.handbook.fca.org.uk/handbook/COBS/4/,COBS 4.9.4,A firm may only communicate or approve a financial promotion to enter into a life policy with a person who is: (1) an authorised person ; or (2) an exempt person who is exempt in relation to effecting or carrying out contracts of insurance of the class to which the financial promotion relates; or (3) an overseas long-term insurer that is entitled under the law of its home country or territory to carry on there insurance business of the class to which the financial promotion relates.,Rule,86,COBS 4.9.4,06/02/2008,R,0,A firm may only communicate or approve a financial promotion to enter into a life policy with a person who is: (1) an authorised person ; or (2) an exempt person who is exempt in relation to effecting or carrying out contracts of insurance of the class to which the financial promotion relates; or (3) an overseas long-term insurer that is entitled under the law of its home country or territory to carry on there insurance business of the class to which the financial promotion relates.
COBS_0595,https://www.handbook.fca.org.uk/handbook/COBS/16/,COBS 16.4.2,"A firm must include the following information in a statement of client assets referred to under this section: (1) details of all the designated investment s or client money held by the firm for the client at the end of the period covered by the statement; (2) the extent to which any client designated investment s or client money have been the subject of securities financing transactions ; and (3) the extent of any benefit that has accrued to the client by virtue of participation in any securities financing transactions , and the basis on which that benefit has accrued.",Rule,100,COBS 16.4.2,03/01/2018,R,0,"A firm must include the following information in a statement of client assets referred to under this section: (1) details of all the designated investment s or client money held by the firm for the client at the end of the period covered by the statement; (2) the extent to which any client designated investment s or client money have been the subject of securities financing transactions ; and (3) the extent of any benefit that has accrued to the client by virtue of participation in any securities financing transactions , and the basis on which that benefit has accrued."
COBS_0631,https://www.handbook.fca.org.uk/handbook/COBS/18/,COBS 18.1.6,"Where an applicable rule in COBS requires the doing of any thing in relation to a client , the trustee firm should consider who, in the context of that rule and having regard to the particular trust arrangement, is the most appropriate person to treat as its client . This might, for example, be the beneficiary, another trustee or the trust, depending on the particular circumstances. COBS 18.2 Energy market activity and oil market activity Energy market activity and oil market activity - MiFID business",Guidance,85,COBS 18.1.6,01/11/2007,G,1,"Where an applicable rule in COBS requires the doing of any thing in relation to a client , the trustee firm should consider who, in the context of that rule and having regard to the particular trust arrangement, is the most appropriate person to treat as its client . This might, for example, be the beneficiary, another trustee or the trust, depending on the particular circumstances. COBS 18.2 Energy market activity and oil market activity Energy market activity and oil market activity - MiFID business"
