doc_id,url,title,clean_text,type,word_count,provision_ref,provision_date,type_code
COBS_0873,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.1,"In this section: (-1) an  enhanced annuity  refers to a pension annuity that pays a higher level of income due to a retail client s health or lifestyle; (1)  guaranteed minimum pension  has the meaning in section 8(2) of the Pension Schemes Act 1993; (2) a  guaranteed quote  is a quote that: (a) is provided by a firm to a retail client for the purchase of a pension annuity ; and (b) is based on sufficient information to successfully underwrite the proposed pension annuity ; (2A) an  income quote  is a guaranteed quote that offers at least the level of annual income requested by a retail client ; (3) a  market-leading pension annuity quote  is a quote for a pension annuity that: (a) is generated by a firm by searching for, obtaining and comparing, pension annuities that are available to the retail client from across all of the pension annuity market using: (i) the same information as the firm has used to generate a guaranteed quote; or (ii) answers obtained from the retail client which allow the firm to determine whether the client may be eligible for an enhanced annuity, where the firm itself cannot generate an enhanced annuity quote using those answers; and (b) provides the retail client with either: (i) the highest annual income from amongst all of the quotes generated under (a); or (ii) (in the case of an income quote) at least the amount of annual income requested by the retail client at the lowest purchase price from amongst all of the quotes generated under (a). (4)  pension-related benefit  means one or more of the following: (a) an existing or future entitlement to a guaranteed annuity rate ; (b) an entitlement to a pension commencement lump sum that exceeds 25% of the value of the retail client s benefit under the occupational pension scheme , personal pension scheme or stakeholder pension scheme in which the retail client has an interest; (c) an existing or future entitlement to a guaranteed minimum pension; or (d) section 9(2B) rights; (5)   pension annuity comparator information  means the information that a firm must provide under this section; and (6) [deleted] (7)  section 9(2B) rights  has the same meaning as in regulation 2(1) of the Occupational Pension Schemes (Schemes that were Contracted-out) (No.2) Regulations 2015 . Application",Rule,385,COBS 19.9.1,01/11/2019,R
COBS_0874,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.2,This section applies to a firm that: (1) provides a retail client with a guaranteed quote for a pension annuity ; or (2) is asked by another firm ( F ) for a quote for a pension annuity where F is seeking a quote for the purposes of generating a market-leading pension annuity quote. Purpose,Rule,55,COBS 19.9.2,01/03/2018,R
COBS_0875,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.3,"This section specifies: (1) when a firm must provide: (a) a retail client with pension annuity comparator information, including whether the pension annuity it is offering will provide: (i) more or less annual income than the market-leading pension annuity quote; or (ii) (in the case of an income quote) at least the amount of annual income requested by the retail client at the lowest purchase price; and (b) a quote to another firm seeking a quote for the purposes of the other firm generating a market-leading pension annuity quote; (2) how a firm must compare a guaranteed quote and a market-leading pension annuity quote and how any applicable pension-related benefits should be factored into the comparison; and (3) the content and format of the pension annuity comparator information that must be provided in different circumstances; and (4) when a firm must ask questions about the retail client s eligibility for an enhanced annuity. Content of pension annuity comparator information",Guidance,159,COBS 19.9.3,01/11/2019,G
COBS_0876,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.4,"When providing a guaranteed quote to a retail client a firm must use the relevant template in COBS 19 Annex 3R to provide: (1) the following information about the features of the pension annuity that is being offered: (a) the cost of the pension annuity where the cost is expressed as a single sum in pounds sterling net of any adviser charges ; (b) if applicable, the amount and details of any adviser charges that the firm will be paying; (c) if applicable, the amount of any commission that will be paid and to whom any such commission will be paid; (d) the annual income the pension annuity will provide to the retail client expressed as a single sum in pounds sterling; (e) whether the annual income referred to in COBS 19.9.4R(1)(d) is guaranteed for any period of time and, if so, the duration of that period; (f) the frequency of payments that will be made to the retail client and if such payments will be paid in advance or in arrears; (g) whether the pension annuity will provide an annuity to only the retail client or to the retail client and another beneficiary; and (h) whether the annual income offered by the pension annuity will increase in value over time and, if so, the basis upon which it will increase; (2) if applicable, information about: (a) the guaranteed annuity rate that a retail client is already entitled to or will be entitled to in the future; (b) the date from when the guaranteed annuity rate is payable; and (c) the annual income that a retail client can reasonably expect to receive pursuant to the guaranteed annuity rate ; (3) if applicable, information about: (a) the annual income that a retail client is already, or in the future will be, entitled to pursuant to either or both a right to a guaranteed minimum pension or section 9(2B) rights; and (b) the date from when that annual income is payable; (4) if applicable, information about the maximum pension commencement lump sum that the retail client is entitled to and whether that lump sum would represent more than 25% of the value of the retail client s benefit under the occupational pension scheme , personal pension scheme or stakeholder pension scheme in which the retail client has an interest; (5) the helpline phone number and the website address for MoneyHelper and an explanation that the phone number and website can be used to obtain pension annuity quotes from other pension annuity providers; (6) if applicable, information about how a retail client s health or lifestyle may entitle the retail client to a pension annuity that pays a higher income (an enhanced annuity); and (7) the comparison information required under COBS 19.9.7R .",Rule,460,COBS 19.9.4,26/11/2021,R
COBS_0878,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.6,"(1) The requirement to provide the information required by COBS 19.9.4R and the related requirement in COBS 19.9.7R does not apply to a firm : (a) if that firm ( F1 ) is reasonably satisfied that: (i) the retail client has already received the information required by COBS 19.9.4R from another firm ( F2 ); and (ii) the information provided by F2 to the retail client relates to the same guaranteed quote that F1 would otherwise use as the basis for providing the information required by COBS 19.9.4R ; or (b) in any case where a firm , during the same telephone conversation, provides a retail client with more than one guaranteed quote. (2) Where (1)(b) applies, a firm must comply with COBS 19.9.4R if: (a) the retail client , during the same telephone conversation, selects one of the guaranteed quotes to explore further; or (b) the retail client subsequently contacts the firm to explore further one of the guaranteed quotes ( Q1 ) that the firm has previously provided where Q1 was not, at the time it was provided, accompanied by the information required by COBS 19.9.4R . Eligibility for enhanced annuities",Rule,193,COBS 19.9.6,01/03/2018,R
COBS_0879,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.6A,"(1) When a firm generates a market-leading pension annuity quote it must take reasonable steps to obtain from the retail client answers to the questions that are required to determine whether the client is eligible for an enhanced annuity. (2) If the retail client is eligible for an enhanced annuity the firm must generate a market-leading quote for an enhanced annuity. (3) Firms may only use the information gathered in (1) for the purposes of: (a) generating a guaranteed quote and a market-leading pension annuity quote; (b) assisting another firm , on request, to generate a market-leading quote ( COBS 19.9.9R ); and (c) underwriting, administering, and entering into a contract for an enhanced annuity; unless the retail client consents to it being used for other purposes. (4) If the retail client refuses to answer a firm s questions that are required to determine whether the retail client is eligible for an enhanced annuity, a firm must: (a) generate a market-leading pension annuity quote using the same information that it used to generate its guaranteed quote; and (b) compare the market-leading pension annuity quote referred to in (a) with its guaranteed quote.",Rule,192,COBS 19.9.6A,01/11/2019,R
COBS_0880,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.6B,"For the purpose of COBS 19.9.6AR , examples of the sorts of health and lifestyle circumstances which may indicate that a retail client is eligible for an enhanced annuity are: (1) whether the client is or was a smoker; (2) the client s height, weight and waist size and whether these are outside normal ranges; (3) the number of units of alcohol the client consumes per week; (4) whether the client is taking medication for high blood pressure or high cholesterol; (5) whether the client is taking medication for serious health conditions.",Guidance,92,COBS 19.9.6B,01/11/2019,G
COBS_0881,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.6C,"(1) The guidance in this section relates to a firm s obligations to provide a market-leading pension annuity quote in COBS 19.9.6AR(4) . (2) A firm may consider it appropriate to include in the quote provided to the retail client a statement that the client may have health or lifestyle factors that could mean that they are eligible for a higher income. For example, the wording in the  Did you know?  box in the template in Part 3 of COBS 19 Annex 3R could be adapted to reflect the fact that a client has refused to answer questions about their health or lifestyle. Information comparing a guaranteed quote and a market-leading pension annuity quote",Guidance,114,COBS 19.9.6C,01/11/2019,G
COBS_0882,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.7,"A firm must: (1) generate a market-leading pension annuity quote before providing a guaranteed quote to a retail client ; (2) unless (2A) applies, determine which of the following will, or is most likely to, offer a retail client the highest annual income: (a) the pension annuity offered by the guaranteed quote ( A ); (b) the pension annuity offered by the market-leading pension annuity quote ( B ); (c) if applicable, the pension that a retail client is entitled to, or will be entitled to, pursuant to the retail client s entitlement to a guaranteed annuity rate ( C ); or (d) if applicable, the minimum pension that a retail client is entitled to, or will be entitled to, pursuant to the retail client s entitlement to either or both a guaranteed minimum pension or section 9(2B) rights ( D ); (2A) in cases where a retail client has requested an income quote, determine which of the following will, or is most likely to, offer a retail client with at least the annual income that the retail client has requested at the lowest purchase price: (a) the pension annuity offered by the guaranteed quote ( A1 ); (b) the pension annuity offered by the market-leading pension annuity quote ( B1 ); or (c) if applicable, the pension that the retail client is entitled to, or will be entitled to, pursuant to their entitlement to a guaranteed annuity rate ( C1 ); (3) use the template in: (a) Part 1 of COBS 19 Annex 3R where (2) applies and B offers a retail client the highest annual income; (b) Part 2 of COBS 19 Annex 3R where (2) applies and A, C or D offers a retail client the highest annual income; (c) Part 4 of COBS 19 Annex 3R where (2A) applies and B1 offers a retail client at least the annual income that the retail client has requested at the lowest purchase price; or (d) Part 5 of COBS 19 Annex 3R where (2A) applies and A1 or C1 offers a retail client at least the annual income that the retail client has requested at the lowest purchase price; (4) where (2) applies and B offers the highest annual income: (a) calculate as a single sum in pounds sterling the amount by which B provides a higher annual income than A; (b) include that amount in the relevant place in the template; and (c) include a statement making it clear that a retail client could obtain a higher annual income by searching the open market for a pension annuity ; (4A) where (2A) applies and B1 offers at least the requested annual income at the lowest purchase price: (a) calculate as a single sum in pounds sterling the difference in purchase price between A1 and B1; (b) include that amount in the relevant place in the template; and (c) include a statement making it clear that the retail client could obtain at least the requested annual income at a lower purchase price by searching the open market for a pension annuity ; (5) where (2) applies and A offers the highest annual income, include a statement that A will provide the retail client with the highest annual income; and (5A) where (2A) applies and A1 offers at least the requested annual income at the lowest purchase price, include a statement that A1 will provide the retail client with at least the requested annual income at the lowest purchase price; (6) if applicable, where (2) applies and C or D will, or is likely to, provide the highest annual income: (a) calculate as a single sum in pounds sterling the amount by which C or D, as applicable, will, or is likely to, provide a higher annual income than A; (b) include that amount in the relevant place in the template; and (c) warn the retail client that: (i) the entitlement to, as applicable, C or D, will be extinguished if the retail client accepts A; and (ii) accepting A will result in the retail client receiving a lower annual income than the retail client is entitled to pursuant to, as applicable, C or D. (7) where (2A) applies and C1 will, or is likely to, provide at least the requested annual income at the lowest purchase price: (a) calculate as a single sum in pounds sterling the difference in purchase price between A1 and C1; (b) include the amount in (a) in the relevant place in the template; and (c) warn the retail client that: (i) the entitlement to C1 will be extinguished if the retail client accepts A1; and (ii) accepting A1 will result in the retail client paying a higher purchase price than that payable if the retail client exercises their entitlement to C1; (8) where (2A) applies and either A1 or B1 offers the retail client at least the requested annual income at the lowest purchase price, a firm must determine whether the retail client s entitlement to a guaranteed annuity rate can be applied to offer a better value annuity compared to the lowest purchase price annuity on offer and, if so, warn the retail client accordingly.",Rule,863,COBS 19.9.7,01/11/2019,R
COBS_0883,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.7A,"An example of where a firm may need to provide a warning of the kind referred to in COBS 19.9.7R(8) is where a retail client ( R ) is seeking an annuity of  5,000 and the lowest purchase price for such an annuity is  100,000. If R s entitlement to a guaranteed annuity rate can be used to provide R with an annuity of  15,000, albeit at a cost of  200,000, the firm should warn R of this possibility. Where applicable, such a warning should be included in the relevant template and may also be given orally.",Guidance,97,COBS 19.9.7A,01/11/2019,G
COBS_0884,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.8,"When a firm is required to generate a market-leading pension annuity quote it may use: (1) the facility on the MoneyHelper website available on ; or (2) software, or any other means, that will enable the firm to search for, obtain and compare pension annuities available to the retail client from across all of the pension annuity market. Requirement to provide another firm with information pursuant to COBS 19.9.4R(7) and COBS 19.9.7R",Guidance,72,COBS 19.9.8,26/11/2021,G
COBS_0887,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.11,"(1) This rule applies if a retail client is entitled to a pension commencement lump sum that would amount to more than 25% of the value of the retail client s benefit under the occupational pension scheme , personal pension scheme or stakeholder pension scheme in which the retail client has an interest. (2) A firm must warn the retail client if the pension annuity offered by: (a) the guaranteed quote; or (b) the market-leading pension annuity quote, will, if accepted, reduce the pension commencement lump sum that a retail client would otherwise be entitled to receive. Information about pension-related benefits",Rule,101,COBS 19.9.11,01/11/2019,R
COBS_0888,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.12,"(1) This rule applies where a retail client is unable to confirm an entitlement to a pension-related benefit. (2) This rule does not apply if a firm is the retail client s current provider of a pension-related benefit. (3) A firm must take reasonable steps to assist a retail client ascertain whether the retail client is entitled to a pension-related benefit. (4) If, despite having taken reasonable steps under (3), it remains unclear whether a retail client : (a) is entitled to a guaranteed annuity rate , a firm must proceed as if the requirement in COBS 19.9.4R(2) is not applicable; (b) is entitled to a guaranteed minimum pension, a firm must proceed as if the requirement in COBS 19.9.4R(3) relating to information about a guaranteed minimum pension is not applicable; (c) has section 9(2B) rights, a firm must proceed as if the requirement in COBS 19.9.4R(3) relating to information about section 9(2B) rights is not applicable; or (d) is entitled to a pension commencement lump sum , a firm must proceed as if the requirement in COBS 19.4.4R (4) is not applicable.",Rule,183,COBS 19.9.12,01/11/2019,R
COBS_0889,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.13,"(1) COBS 19.9.12R is likely to apply where a retail client does not know, or cannot recall, if the retail client is entitled to a pension-related benefit. (2) A firm may wish to consider doing any of the following as part of taking reasonable steps to assist a retail client ascertain whether the retail client is entitled to a pension-related benefit: (a) suggesting the retail client locate any documentation which may contain relevant information about a pension-related benefit; and (b) encouraging the retail client to contact their existing pension provider for relevant information relating to a pension-related benefit. (3) COBS 19.9.12R does not apply to a firm that is a retail client s current pension-related benefit provider because that firm will be in possession of information relevant to determining whether a retail client is entitled to a pension-related benefit. Retail client s consent to generate a market-leading pension annuity quote",Guidance,150,COBS 19.9.13,01/03/2018,G
COBS_0891,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.15,"(1) This rule applies to a firm where the firm requires the retail client s consent to the firm generating, on behalf of the retail client , a market-leading pension annuity quote and that consent is not obtained. (2) A firm must take reasonable steps to obtain a retail client s consent referred to in paragraph (1). (3) Where a firm , having complied with (2), has been unable to obtain the client s consent, this rule applies with the effect that: (a) COBS 19.9.4R(7) , COBS 19.9.7R and COBS 19.9.6AR(4) do not apply; (b) a firm must include information, as applicable, warning the retail client that: (i) a higher annual income might be obtained; or (ii) at least the requested annual income might be obtained for a lower purchase price; by searching the open market for a pension annuity ; and (c) a firm must, as applicable, use the template in: (i) unless (ii) applies, Part 3 of COBS 19 Annex 3R ; or (ii) Part 6 of COBS 19 Annex 3R where the retail client has requested an income quote, to provide the applicable pension annuity comparator information. Medium of disclosure",Rule,193,COBS 19.9.15,02/04/2024,R
COBS_0892,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.16,"(1) A firm must provide the pension annuity comparator information in a durable medium or make the information available on a website (where that does not constitute a durable medium ) that meets the website conditions . (2) If the requirement to provide the pension annuity comparator information arises during a telephone conversation with a retail client , a firm must: (a) orally provide the pension annuity comparator information over the telephone; (b) provide the pension annuity comparator information in a durable medium or make the information available on a website (where that does not constitute a durable medium ) that meets the website conditions ; and (c) conclude a sale of a pension annuity only if the retail client agrees to receiving the pension annuity comparator information referred to in (b) after the sale has been concluded. (3) If a firm provides the pension annuity comparator information on paper, it must use a single sheet of A4 paper. (4) The requirement in (3) to use a single sheet of paper does not apply if a retail client asks for the pension annuity comparator information to be provided in an accessible format and the fulfilment of that request will necessitate the use of more than a single sheet of A4 paper. COBS 19.10 Drawdown, investment pathways and cash warnings Definitions",Rule,220,COBS 19.9.16,01/03/2018,R
COBS_0893,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.1,"In COBS 19.10 : (1) [deleted] (2)  cash warning  is the warning in COBS 19.10.38R ; (3)  drawdown fund  means either a capped drawdown pension fund or flexi-access drawdown pension fund ; (4) a retail client is a  non-advised retail client   if a firm has not determined, on reasonable grounds, that the client has received a personal recommendation in relation to how to invest the sums or assets in their drawdown fund, in accordance with COBS 19.10.10R(4) ; (5)  pathway investments exempt firm  is a firm which: (a) has elected not to offer pathway investments ; and (b) is satisfied on reasonable grounds that it is more likely than not to have fewer than 500 of its non-advised retail clients designate funds to a drawdown fund in the 12 months following the date of the election in (a), taking into account: (i) the number of non-advised retail clients who designated funds to a drawdown fund in the preceding 12 months ; (ii) the potential impact of any change in the firm s business plans over the next 12 months ; and (iii) any other relevant factors; (6) references to a firm  offering  the retail client a pathway investment mean that the investments are either: (a) manufactured by the firm (F1); or (b) manufactured by another firm (F2); and are available for investment in the drawdown fund operated by F1. (7) references to a firm (F1)  referring  the retail client to a firm (F2) offering a pathway investment mean that F1 arranges for F2 to give the retail client the opportunity to invest in a pathway investment available through transfer to the drawdown fund operated by F2, where F2 offers pathway investments in accordance with (6)(a) above. Who?",Rule,287,COBS 19.10.1,01/12/2023,R
COBS_0898,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.6,This section specifies the circumstances where a firm dealing with a non-advised retail client in relation to the investment of the sums or assets in their drawdown fund must: (1) give the retail client the opportunity to use the investment pathways ; (2) offer the retail client a pathway investment or refer the retail client to a firm that offers pathway investments ; (3) ensure that retail clients investing wholly or predominantly in cash-like investments make an active decision to do so; (4) provide warnings to retail clients investing wholly or predominantly in cash-like investments ; (5) remind clients about their option to shop around and use pensions guidance .,Guidance,110,COBS 19.10.6,01/12/2023,G
COBS_0900,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.8,"Subject to COBS 19.10.10R , a firm must take the steps in this section when a retail client requests to: (1) designate some, or all, of the sums or assets in their pension scheme to a drawdown fund; or (2) transfer sums or assets already in drawdown into a drawdown arrangement provided by the firm .",Rule,56,COBS 19.10.8,01/02/2021,R
COBS_0901,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.9,"COBS 19.10.8R(2) applies to a drawdown provider when a retail client requests to transfer sums to the drawdown provider from another provider. It also applies, for example, when a retail client requests to transfer sums into a new drawdown arrangement at the end of a fixed-term arrangement with the same drawdown provider.",Guidance,52,COBS 19.10.9,01/02/2021,G
COBS_0902,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.10,"The requirements in this section do not apply to a firm : (1) in relation to sums or assets in a retail client s pension scheme that the retail client requests to use to purchase a fixed-term product that: (a) provides a guaranteed income, a guaranteed capital return or both, to the retail client or the retail client s beneficiary; and (b) does not involve any investment risk to the retail client if the retail client remains in the product for the fixed term; (2) when the firm carries out the retail client s previous instructions to designate their funds on a regular basis into a drawdown fund; (3) when the retail client has been taken through the investment pathways by another firm (F1) and has been referred to the firm s (F2 s) drawdown fund to invest in one of the pathway investments that the firm (F2) offers (see COBS 19.10.1R(7) ); or (4) when the firm has determined, on reasonable grounds, that the retail client has received a personal recommendation in relation to the action referred to in COBS 19.10.8R(1) or (2) .",Rule,185,COBS 19.10.10,01/02/2021,R
COBS_0903,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.11,"COBS 19.10.10R(1) applies where a retail client requests to purchase a fixed-term product, in which the only income or return is intended to be regular income, a capital return or both (payable to the client or the client s beneficiary), with amounts guaranteed and specified at the time the product is purchased. Firms may nonetheless agree terms permitting ad hoc withdrawals or early exit, which may or may not be subject to guarantees, with retail clients purchasing these products.",Guidance,79,COBS 19.10.11,01/02/2021,G
COBS_0904,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.12,"A firm will not have reasonable grounds for the purpose of COBS 19.10.10R(4) if the determination is based solely on information that: (1) is over 12 months old; (2) the retail client is in, or transferring from, an advised product; or (3) the retail client continues to provide remuneration to an adviser in relation to their pension scheme or drawdown fund.",Guidance,61,COBS 19.10.12,01/02/2021,G
COBS_0905,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.13,"However, a firm could have reasonable grounds for the purpose of COBS 19.10.10R(4) if the retail client continues to provide remuneration to an adviser in relation to their pension scheme or drawdown fund and the firm has reminded the retail client of this: (1) including an explanation of what this means in the context of the retail client s request referred to in COBS 19.10.8R ; (2) in a durable medium ; and (3) within a reasonable time before the firm carries out the retail client s request referred to in COBS 19.10.8R . Step 1: offer use of investment pathways",Guidance,101,COBS 19.10.13,01/02/2021,G
COBS_0906,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.14,The first step is to ask the retail client how they want to select the investment for their drawdown fund from the following options: (1) use the investment pathways (option 1); (2) select investments without using the investment pathways (option 2); or (3) (where applicable) remain invested in their current investments (option 3).,Rule,53,COBS 19.10.14,01/02/2021,R
COBS_0909,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.17,The second step is to: (1) present the retail client with the following investment pathway options: (a) Option 1: I have no plans to touch my money in the next 5 years; (b) Option 2: I plan to use my money to set up a guaranteed income (annuity) within the next 5 years; (c) Option 3: I plan to start taking my money as a long-term income within the next 5 years; (d) Option 4: I plan to take out all my money within the next 5 years; and (2) ask the retail client to select an investment pathway option that corresponds most closely to their current intentions.,Rule,108,COBS 19.10.17,01/02/2021,R
COBS_0912,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.20,"If, after the firm completes step 2, the retail client does not select an investment pathway option the firm should: (1) consider providing the retail client with the opportunity to view the investment pathways options again or ask if the retail client requires further information to make a decision; (2) provide a clear and prominent statement about the availability of advice and pensions guidance ; and (3) provide the retail client with the information in COBS 19.10.30R , if applicable. Step 3: offer pathway investments",Guidance,85,COBS 19.10.20,01/02/2021,G
COBS_0913,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.21,"(1) The third step is for the firm to: (a) (i) offer the retail client a pathway investment that corresponds to the investment pathway option selected in step 2; or (ii) refer the retail client to a firm that offers a pathway investment that corresponds to the investment pathway option selected in step 2; or (iii) (for pathway investments exempt firms only) refer the retail client to the MoneyHelper investment pathways comparison tool, available on ; (b) describe to the retail client , using plain language, the level of riskiness of each pathway investment (whether offered by that firm or by a firm to which they refer retail clients ); and (c) provide the retail client with a clear and prominent statement: (i) that other firms offer pathway investments for the investment pathway option selected by the retail client and that the retail client may benefit from shopping around, with an explanation of how they may do so; and (ii) that MoneyHelper is available to assist the retail client with shopping around for pathway investments with an explanation of how they may access MoneyHelper and the MoneyHelper investment pathways comparison tool, available on . (2) A pathway investment exempt firm need only do (1)(a)(ii) or (iii) and (1)(b) and (c).",Rule,210,COBS 19.10.21,26/11/2021,R
COBS_0914,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.22,"If after the firm completes step 3 the retail client does not select a pathway investment the firm should: (1) consider providing the retail client with the opportunity to view the investment pathways options again or ask if the retail client requires further information to make their decision; (2) remind the retail client that they can shop around and explain how they can do that; (3) provide a clear and prominent statement about the availability of advice and pensions guidance ; and (4) provide the retail client with the information in COBS 19.10.30R , if applicable.",Guidance,96,COBS 19.10.22,01/02/2021,G
COBS_0916,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.24,"To prepare for step 3: (1) a firm (excluding pathway investments exempt firms) must be in a position to: (a) offer, or refer to other firms offering, a pathway investment for each of the investment pathway options (see COBS 19.10.1R(7) on referring); and (b) offer pathway investments for at least two investment pathway options; (2) firms may offer, or refer to other firms offering, the same pathway investment for more than one investment pathway option, but must not offer, or refer the retail client to other firms that offer, the same pathway investment for all investment pathway options; (3) firms must be in a position to describe the level of riskiness of each pathway investment , whether offered by them or by a firm to which they refer retail clients ; and (4) pathway investments exempt firms must be in a position to either: (a) refer clients to pathway investments offered at other firms ; or (b) refer clients to the MoneyHelper investment pathways comparison tool, available on .",Rule,169,COBS 19.10.24,26/11/2021,R
COBS_0919,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.27,"(1) Where a firm decides to change the pathway investment it offers in relation to a particular investment pathway option, the firm may need to consider whether it would be appropriate to transfer existing clients to that new investment. (2) This may be the case, for example, if the transfer is required to prevent consumer harm and avoid risking a breach of our rules , for example Principle 6. This could be the case where the firm has determined that the pathway investment is no longer an appropriate investment for the investment pathway option and the client is likely to suffer harm as a result. (3) If firms decide to transfer existing clients to a new pathway investment , firms will need to consider the information needs of their clients, and communicate to them appropriately and in good time, in a manner that is clear, fair and not misleading. (4) Firms are required to have appropriate arrangements in place (including contractual powers that are fair and transparent and comply with the CRA) to enable them to comply with their obligations under the regulatory system .",Guidance,185,COBS 19.10.27,01/02/2021,G
COBS_0920,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.28,"(1) Firms must label pathway investments clearly using the corresponding option listed in COBS 19.10.17R(1) . (2) Firms must not label any other investments as pathway investments or mislead a retail client into thinking that another investment is a pathway investment . Information, including cash warnings, for clients who have not decided to invest at least 50% of their drawdown fund in pathway investments",Rule,64,COBS 19.10.28,01/02/2021,R
COBS_0922,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.30,"Before carrying out the retail client s request referred to in COBS 19.10.8R , the firm must: (1) if the retail client has chosen to remain in their current investments, remind the retail client : (a) of their current investment strategy (where this is known to the firm ); and (b) to check that their current investment strategy meets their current investment objectives; (2) subject to COBS 19.10.32R , if carrying out the retail client s request referred to in COBS 19.10.8R would result in more than 50% of the retail client s drawdown fund being invested in cash-like investments : (a) ensure that the retail client has made an active decision to invest in cash-like investments ; and (b) provide the retail client with a cash warning; (3) remind the retail client that they can shop around and how to do that, including the option of using the MoneyHelper investment pathways comparison tool, available on ; and (4) provide a clear and prominent statement about the availability of advice and pensions guidance .",Rule,174,COBS 19.10.30,01/12/2023,R
COBS_0924,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.32,"(1) COBS 19.10.30R(2) does not apply where a retail client has given a discretionary investment manager or a financial adviser permission to execute investment decisions, and the sums or assets covered by this permission comprise more than 50% of the retail client s drawdown fund. (2) When ascertaining whether more than 50% of the retail client s drawdown fund is invested in cash-like investments , a firm may ignore sums or assets in relation to which a discretionary investment manager or a financial advisor has permission to execute investment decisions. A firm exercising this option must take the steps in COBS 19.10.30R(2) if the client s decision would result in more than 50% of the remainder of the drawdown fund being invested in cash-like investments . (3) If it is not possible for the firm to identify the assets in a retail client s drawdown fund, despite making all reasonable efforts, a firm may take into account all investments in the retail client s personal pension scheme or stakeholder pension scheme . In such a case, a firm must take the steps in COBS 19.10.30R(2) if the client s decision would result in more than 50% of the value of the client s personal pension scheme or stakeholder pension scheme being invested in cash-like investments .",Rule,216,COBS 19.10.32,01/12/2023,R
COBS_0930,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.38,"The cash warning must: (1) be provided in a durable medium ; (2) using plain language, warn the retail client that: (a) more than half of their eligible drawdown fund is invested in cash-like investments ; and (b) the value of their drawdown fund is at risk of being eroded by inflation; and (3) include a generic example (provided as an explanation, an illustration or both) of how inflation erosion would affect a  10,000 pot over 5 years, assuming 0% interest and using a measure of inflation generally accepted in the United Kingdom ; and (4) inform the retail client that if they plan to invest for the longer-term, they should consider whether their current investments are likely to grow sufficiently to meet their objectives.",Rule,125,COBS 19.10.38,01/12/2023,R
COBS_0931,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.39,"The firm should also: (1) (if appropriate) inform the retail client that: (a) this warning is not advice or a substitute for it; (b) the value of any investment can fall as well as rise; (2) explain to and/or illustrate for the retail client that different types of investment have a different balance of risk to potential gain; (3) provide the retail client with a statement to the effect that (to the extent applicable) the firm offers pathway investments and other investments; and (4) remind the retail client (in line with the requirements in COBS 19.4 ) that the retail client can: (a) shop around (with an explanation of how to do that); (b) seek advice from a FCA -regulated financial adviser; and (c) review information on the MoneyHelper website, available on .",Guidance,133,COBS 19.10.39,26/11/2021,G
COBS_0934,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.42,"COBS 19.10.43R applies where: (1) a non-advised retail client has purchased a fixed-term product within a personal pension scheme or stakeholder pension scheme ; (2) at the end of the fixed term, that product has a fixed cash value payable to the retail client or the retail client s beneficiary; and (3) the retail client has not given the firm instructions to transfer the full value out of the product.",Rule,70,COBS 19.10.42,01/02/2021,R
